company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
DBP,https://www.linkedin.com/company/dbp,https://www.linkedin.com/company/555000,dbp.net.au,"OwnershipDBP Transmission (DBP) is the trading name of the DBNGP group of entities, ultimately owned by the consortium comprising DUET (Diversified Utilities and Energy Trusts) - 60%, Alcoa - 20%, and BBI (Babcock and Brown Infrastructure) - 20%.DBP is responsible to the owners for the operation, maintenance and expansion of the Dampier to Bunbury Natural Gas Pipeline (DBNGP). Australias largest gas transmission pipeline.The Pipeline (DBNGP)The Dampier to Bunbury Natural Gas Pipeline (DBNGP) extends almost 1600km from the Pilbara region to the South-West of Western Australia. It is one of the longest and largest capacity natural gas pipelines in Australia supplying natural gas to industrial, commercial and residential customers in Perth and major regional centres along the pipeline route.",,435,"Perth, Western Australia, Australia",,,,,,,,,utilities,,,,"Gas Transmission and Supply via Pipeline from the North West of  WA to Perth,Bunbury and major industry around Perth.",201-500,,,,,,,,,
JR Richards & Sons,https://www.linkedin.com/company/jr-richards-&-sons,https://www.linkedin.com/company/2975224,jrrichards.com.au,"Established 1958 in Tuncurry NSW. JR Richards & Sons is a privately owned Australian company operating widely throughout New South Wales.The company currently contracts to over twenty different Councils, serving large regional centres such as Taree, Port Macquarie, Grafton, Parkes, Dubbo and Orange. Overall the Company employs over 300 people with a fleet in excess of 250 heavy vehicles used in operations.In addition to Waste Management, JR Richards and Sons have been to the forefront of engineering and design within the industry. A large engineering division is owned and operated at Tuncurry, manufacturing a wide range of compaction equipment in conjunction with JJ Richards. We are also prominent in diverting waste from landfill. Our current recycling operations include kerbside collection services for over 25 Councils with six purpose built Material Recovery Facilities processing over 70,000 tonnes annually. Organics collection and reprocessing to produce mulch and compost products is another area in which Richards continue to expand. We are passionate about our environment and are constantly looking at ways to minimise our footprint and achieve sustainability.We have also expanded our services to now cater to the mining industry, servicing the specialised waste streams generated in this and associated fields. These aspects of our operations further exemplify the Richards Company’s ability to evolve and diversify to meet industry trends and satisfy market demands.",,125,"Forster, New South Wales, Australia",,,TUNCURRY,,,,,,utilities,,,,"Liquid Waste,Commercial Waste Services,Waste Management,Recycling,Material Recovery,Organics Recovery",51-200,,,,,,,,,
Diamond Energy,https://www.linkedin.com/company/diamond-energy,https://www.linkedin.com/company/1202583,diamondenergy.com.au,"About Diamond Energy: Diamond Energy is a pioneering 100% Australian-owned renewable energy generation and retail electricity company. Our vision is to generate change in the energy landscape by making clean, efficient renewable energy accessible to all, including commercial, business, and residential energy users across Australia.🔹 Our ServicesLarge Customers: We assist large entities like commercial businesses and councils in reaching sustainability targets, including SBTI GHG Scope 2 emissions goals. Our Diamond CLEAN solution offers direct renewable energy links, optimizing load and generation.Residential and Small Business: Our local customer service team provides personalised support, ensuring customers are always on the best plan. Our Thrive referral program offers ongoing discounts, rewarding customer loyalty.Renewable Energy Generators: We offer integrated dispatch, generation, and battery control solutions to enhance market returns for over 60 renewable generators across Australia.Solar and Battery Sellers/Installers: Our Virtual Power Plant programs and STC services help increase sales conversions, with our team ensuring smooth transitions to renewable solutions.🌟 Awards and RecognitionVoted Australia's greenest electricity provider, reflecting our commitment to sustainability¹.Awarded 'best electricity provider' by CHOICE in 2022 and 2023².🌏 Our Sustainability CommitmentDiamond Energy remains dedicated to Australian ownership and independence from fossil fuels. We are on track to reduce our Scope 1 and Scope 2 GHG emissions by over 30% by 2030³.Join Diamond Energy in creating a greener, cleaner future for Australia!¹ diamondenergy.com.au/green-electricity-guide-diamond-energy/ ² diamondenergy.com.au/choice-diamond-energy/ ³ AEMO Carbon Emissions Intensity Index data, www.aemo.com.au, diamondenergy.com.au/beyond-carbon-neutral/",2004,72,"Cremorne, Victoria, Australia","Prahran, Victoria, Australia",,Richmond,,,101 Greville St,3181,1300838009,utilities,,,,"electricity,SBTI electricity retailer,renewable energy,renewable generation,electricity provider,best electricity provider for solar,Australian electricity retailer,Corporate electricity supplier,Power purchase agreements,PPA,Virtual Power Plant,VPP,green energy,Australian owned,Local customer service,5 star rated,Solar battery systems,smart meters,Top rated by CHOICE,renewables",51-200,https://www.facebook.com/DiamondEnergyAus/,"solarpower, renewableenergy, electricity, renewablegeneration",,,,,,,
Loy Yang Power,https://www.linkedin.com/company/loy-yang-power,https://www.linkedin.com/company/93442,loyyangpower.com.au,"Located within the heart of the Latrobe Valley, 165 kilometres east of Melbourne, Loy Yang is Victoria's single largest energy producer and is a reliable and efficient energy source for consumers right across south eastern Australia. Construction began at Loy Yang in 1977 with the first overburden (soil) removed from the mine in 1982. The company's four turbo-generators have a nameplate rating of 500 megawatts each and were brought into service between 1984 and 1988.Recent major maintenance programs at Loy Yang have delivered generation enhancements with the power station now capable of generating in excess of 2,200 megawatts. The open cut brown coal mine has an annual output of approximately 30 million tonnes of brown coal. Although relatively soft with a high moisture content, brown coal is Victoria's most accessible and cost efficient fuel for electricity generation. Loy Yang coal has an environmental advantage due to its low sulphur and ash content. Loy Yang is a world leader in the electricity industry. This is demonstrated by record production levels and commitment to international best practice in all aspects of operations, including a superior safety program and environmental management system. As Australia's lowest cost producer of electrical energy, Loy Yang is well placed to be the leader in the competitive National Electricity Market.",1977,80,"Traralgon, Victoria, Australia",,,Traralgon,,,,,+61351733200,utilities,,,,,51-200,,,,"Outlook, Microsoft Office 365, Microsoft Azure Hosting, Akamai DNS",,,,,
\'us\' - Utility Services,https://www.linkedin.com/company/%27us%27---utility-services,https://www.linkedin.com/company/1925122,usus.com.au,"Based in Melbourne, Australia and Auckland, New Zealand, 'us' - Utility Services is a Service Provider to Utility Companies within Australia and New Zealand.Specialising in Water, Wastewater and Recyled Water products and services. We provide Operations, Maintenance and Construction activities.Services Include, Operation and Maintenance of all facets of Water and Wastewater Systems, Air Scouring, 24/7 Call Centre Services, SCADA Monitoring and Integration, etc...Various Innovative Products Include, HydroShare (Real-Time Monitoring of Water Usage), Footprint (Real time monitoring of Water, Gas & Electricity usage), BlokAid (System for Early Detection of Surcharging Sewer/Stormwater maintenance holes). QuickLok (No dig solution to repair sewer/stormwater pipes).",2005,67,"Lyndhurst, Victoria, Australia",,,Melbourne,,,,,+614198379753,utilities,,,,"Water. Operations, Maintenance and Construction.,Wastewater. Operations, Maintenance and Construction.,24/7 Call Centre Services.,Capital Works",51-200,,"24, capital works, water operations, wastewater operations, maintenance & construction, 7 call centre services",,,,,,,
Asplundh Tree Expert (Australia) Pty Ltd,https://www.linkedin.com/company/asplundh-tree-expert-australia-pty-ltd,https://www.linkedin.com/company/1759251,asplundh.com.au,"Asplundh's vision is to be the leading Australian provider of vegetation maintenance and support solutions to utilities, resource companies and government organisation's nationally.",,96,"Oakhurst, New South Wales, Australia",,,Glendenning,,,,,,utilities,,,,,51-200,,,,,,,,,info@asplundh.com.au
GloBird Energy,https://www.linkedin.com/company/globirdenergy,https://www.linkedin.com/company/18435087,globirdenergy.com.au,"Established in 2014, we are a proudly Australian company based in Ringwood (Melbourne’s eastern suburbs) employing local staff with no overseas call centres. We’re a budget electricity company offering Victorian energy users more choice and better value.We think increased competition in the energy market is a good thing. We’re a fiercely independent company working harder and smarter to keep your energy bill under control. We also reward those who generate clean, green and renewable energy. If you’ve stuck with the same old energy provider for years, then there’s a good chance you could be paying the dreaded ‘lazy tax‘.Let us make it easy for you. We can help you make the switch quickly and painlessly. At GloBird Energy we don’t have a fancy city office or massive marketing budget, we don’t do lock-in contracts, no termination fees, just great value energy.We offer a range of cost effective pricing options with some of the cheapest electricity rates available in Victoria. Go ahead. Compare electricity plans and save big on your next bill.",,66,"Mitcham, Victoria, Australia",,,Mitcham,,,,,,utilities,,,,,51-200,,,,,,,,,
CovaU Energy,https://www.linkedin.com/company/covau,https://www.linkedin.com/company/6444750,covau.com.au,"CovaU Energy CovaU also read as ""Cover-You""​ is one of Australia's fastest growing gas and electricity retailer in the state of New South Wales and Victoria. CovaU believes in a fair go for all. And we believe that Australians have been paying too much for too long.Now, that's changed for good.CovaU is dedicated to cutting the cost of everyday living. And as we don't have major overheads (like massive poles and wire infrastructure), we offer low rates and big discounts. CovaU is a 100% subsidiary of Tel.Pacific Limited - an Australian owned public company.",2013,82,"Millers Point, New South Wales, Australia",,,Sydney,,,"level 11, 201 kent street., sydney, nsw 2000, au",2000,+611300111688,utilities,,,,"Electricity & Gas retail services,Servicing states of NSW & VIC,Competitive Business & Residential discounted pricing,24/7 customer service and online live chat",51-200,"https://twitter.com/COVAUenergy, https://www.facebook.com/covau/","24, electricity, vic, gas retail services, servicing states of nsw, competitive business, residential discounted pricing, 7 customer service & online live chat",,,,,,,
Allwater,https://www.linkedin.com/company/allwater,https://www.linkedin.com/company/6857237,allwater.net.au,"Allwater are a joint venture between Broadspectrum and Suez, with each company bringing a wide range of expertise. We operate and maintain metropolitan Adelaide's water, wastewater and recycled water systems for SA Water.Our work is essential to ensure the public health of over 1.1 million people and to protect our environment.Together with SA Water, Allwater is committed to supplying world class water services to Adelaide metropolitan customers.",,57,"Adelaide, South Australia, Australia",,,Adelaide,,,,,,utilities,,,,,51-200,,,,,,,,,
Computershare Utility Services,https://www.linkedin.com/company/computershare-utility-services,https://www.linkedin.com/company/483410,computershare.com,"Computershare Utility Services assists a wide range of Australian-based utility providers and businesses where retail utilities are not necessarily their core business. We partner with our clients to help them establish, manage and improve retail utility operations across the entire meter to cash lifecycle. Our solutions and business process management frameworks are flexible, seamlessly integrated and backed by ISO quality certifications. Our solutions help achieve a wide range of business goals, from establishing utility retail operations, acquiring and growing customers and digital transformations enhancing customer experience through to streamlining processes and integrating systems and data for business efficiency.With Computershare’s global scale, over 20 years local utility industry expertise and continuous investment in technology and innovation our clients gain a competitive edge.",,54,"Abbotsford, Victoria, Australia",,,Melbourne,,,,,,utilities,,,,"Utilities,Outsourcing",51-200,,,,,,,,,
The Modern Group,https://www.linkedin.com/company/the-modern-group,https://www.linkedin.com/company/2282288,moderngroup.com.au,"""Improving the way Australians live, one home at a time.""Welcome to the Modern Group. Here you will find a comprehensive look into the quality products and services that we have offered in locations around Australia and the world since 1976.Take your home to the next level with our range of Home Improvement Products. Designed with the consideration of our unique climate and also the needs of everyday Australians in the environmentally conscious age we live in, the Modern Group has the look and style to suit every home and every budget. With over 40 years of experience and over 300,000 happy customers Australia-wide, the Modern Group continues to bring convenient, stylish and affordable home improvement solutions to Australians with pride in our workmanship and service and a mission to improve Australian homes from top to bottom, inside and out.",,84,"Dry Creek, South Australia, Australia",,,Dry Creek,,,,,,renewables and environment,,,,"Window Roller Shutters,Roof Restoration,Outdoor Blinds,Plantation Shutters,Louvre Shutters",51-200,,,,,,,,,
PMC Solutions,https://www.linkedin.com/company/pmc-solutions_2,https://www.linkedin.com/company/350661,iownmylife.net,"We are all about getting our life back, doing what you want, when you want, with whom you want.  It doesn't come  overnight, but we work as a team to achieve this.  Follow the website to get to the free e-book and see if this is really for you, or you may know someone who is sick and tired of being sick and tired!",,55,"Wellsford, Victoria, Australia",,,Bendigo,,,"Golf Links Rd, Bendigo, Victoria 3551, AU",3551,8552502300,utilities,,,,Utilities,51-200,,"business consulting, utilities, professional services",10200000,"reCAPTCHA, iTunes, Zendesk, YouTube, Wistia, Varnish, Stripe, ShareThis, Sendgrid, Route 53, Outlook, Mobile Friendly, Microsoft Office 365, Mailchimp Mandrill, Linkedin Widget, Linkedin Login, Hubspot, Google translate widget, Google translate API, Google Tag Manager, Google Play, Google Font API, Google Analytics, Facebook Widget, Facebook Login (Connect), Bootstrap Framework, Apache, Ambassador, Amazon SES, Amazon Elastic Load Balancer, Amazon CloudFront, Amazon AWS",,,,,
ETS Infrastructure Management,https://www.linkedin.com/company/ets-infrastructure-management,https://www.linkedin.com/company/7927841,ets.com.au,"For over 40 years, ETS Infrastructure Management has been a leading force in Australia's infrastructure sector. Proudly Australian-owned, we operate with 40 depots and a team of over 1,100 dedicated professionals nationwide.We specialise in corporate services, vegetation management, electrical services, water metering, and fleet management. As a national service provider, ETS holds long-term contracts across diverse industries, including Energy and Electrical, Road, Rail, Water, and Defence.Our extensive network ensures that we deliver fast, efficient, and sustainable infrastructure solutions, always with a focus on enhancing community safety. Our mission, ‘Working together to make communities safer,’ reflects our deep commitment to protecting and serving the communities we live and work in.",1981,154,"Lilydale, Victoria, Australia",,,Lilydale,,,,,+611300387337,utilities,,,,"Vegetation Management,Electrical Services,Fleet Services,Metering Services,Fleet Hire,Sustainable Infrastructure Management,Corporate Services,Water Industry",51-200,,"vegetation management, traffic management, fleet services, electrical services",,,,,,,
Sumo Energy,https://www.linkedin.com/company/sumo-power-melbourne,https://www.linkedin.com/company/9331343,sumo.com.au,"Affordable energy that’s as local as you are.Proudly Aussie-owned and operated, Sumo delivers simple, reliable energy for households and small businesses. With a focus on value, local support, and partnerships that matter, we’re redefining what it means to be your neighbourhood energy provider.",,152,"South Melbourne, Victoria, Australia",,,South Melbourne,,,,,,utilities,,,,,51-200,,,,,,,,,
